label,side,entry_time,exit_time,entry,exit,reason,pnl_pct,bars_held
5m+1h|thr18,long,2021-04-09 20:35:00,2021-04-09 20:50:00,33600.7,33627.3,score,0.2838047332930657,3
5m+1h|thr18,long,2021-04-09 22:20:00,2021-04-09 22:35:00,33661.7,33740.3,score,0.6263447316327546,3
5m+1h|thr18,long,2021-04-12 01:15:00,2021-04-12 01:25:00,33789.7,33776.8,score,-0.06455951829982853,2
5m+1h|thr18,long,2021-04-12 13:15:00,2021-04-12 13:20:00,33730.7,33718.8,score,-0.12835646690956135,1
5m+1h|thr18,long,2021-04-12 13:40:00,2021-04-12 13:50:00,33731.2,33729.3,score,-0.021950924181173507,2
5m+1h|thr18,long,2021-04-12 14:05:00,2021-04-12 14:15:00,33742.7,33753.3,score,0.12125145547114397,2
5m+1h|thr18,long,2021-04-12 15:30:00,2021-04-12 15:35:00,33752.2,33743.8,score,-0.0781647604632834,1
5m+1h|thr18,long,2021-04-12 15:50:00,2021-04-12 15:50:00,33751.7,33742.8,score,-0.08322357050358069,0
5m+1h|thr18,long,2021-04-12 16:00:00,2021-04-12 16:05:00,33741.2,33743.8,score,0.025762262481676533,1
5m+1h|thr18,long,2021-04-12 16:15:00,2021-04-12 16:15:00,33754.2,33743.8,score,-0.0982133778428343,0
5m+1h|thr18,long,2021-04-12 16:25:00,2021-04-12 16:45:00,33734.2,33747.3,score,0.12287717737746583,4
5m+1h|thr18,long,2021-04-12 16:55:00,2021-04-12 17:05:00,33732.7,33705.00357142857,sl,-0.14594780292711496,2
5m+1h|thr18,long,2021-04-12 17:35:00,2021-04-12 17:40:00,33705.7,33704.3,score,-0.0052226300931043105,1
5m+1h|thr18,long,2021-04-12 20:05:00,2021-04-12 20:10:00,33735.2,33715.80714285714,sl,-0.14443609859691275,1
5m+1h|thr18,long,2021-04-13 01:30:00,2021-04-13 01:35:00,33741.2,33744.3,score,0.03661263370103564,1
5m+1h|thr18,long,2021-04-13 01:50:00,2021-04-13 01:55:00,33751.2,33744.8,score,-0.08828085642424444,1
5m+1h|thr18,long,2021-04-13 02:05:00,2021-04-13 02:15:00,33740.2,33741.8,score,0.022634335039766515,2
5m+1h|thr18,long,2021-04-13 02:35:00,2021-04-13 02:50:00,33753.2,33759.8,score,0.1065503777215998,3
5m+1h|thr18,long,2021-04-13 03:15:00,2021-04-13 03:20:00,33771.7,33758.09285714285,sl,-0.14376690251132523,1
5m+1h|thr18,long,2021-04-13 04:10:00,2021-04-13 04:25:00,33750.7,33758.8,score,0.06683285746313887,3
5m+1h|thr18,long,2021-04-13 04:35:00,2021-04-13 04:35:00,33755.7,33752.8,score,-0.02725681229887219,0
5m+1h|thr18,long,2021-04-13 04:55:00,2021-04-13 05:00:00,33761.2,33756.8,score,-0.042627198189376846,1
5m+1h|thr18,long,2021-04-13 06:40:00,2021-04-13 06:45:00,33776.2,33770.8,score,-0.0792470230560604,1
5m+1h|thr18,long,2021-04-13 07:05:00,2021-04-13 07:10:00,33764.7,33766.3,score,0.023479555841934674,1
5m+1h|thr18,long,2021-04-13 07:35:00,2021-04-13 07:45:00,33760.2,33750.771428571425,sl,-0.14174104728381964,2
5m+1h|thr18,long,2021-04-13 10:20:00,2021-04-13 10:30:00,33776.2,33767.8,score,-0.07886288979192893,2
5m+1h|thr18,long,2021-04-13 11:00:00,2021-04-13 11:10:00,33777.7,33774.8,score,-0.0233854337306857,2
5m+1h|thr18,long,2021-04-13 11:30:00,2021-04-13 11:35:00,33782.7,33766.03928571428,sl,-0.1393011535757553,1
5m+1h|thr18,long,2021-04-13 11:55:00,2021-04-13 12:00:00,33771.2,33767.3,score,-0.034860113682278385,1
5m+1h|thr18,long,2021-04-13 12:10:00,2021-04-13 12:25:00,33769.2,33768.8,score,-0.004244261317062012,3
5m+1h|thr18,long,2021-04-13 12:40:00,2021-04-13 13:05:00,33782.2,33787.8,score,0.05304472573652688,5
5m+1h|thr18,long,2021-04-13 13:25:00,2021-04-13 13:50:00,33776.7,33767.3,score,-0.06494032884368434,5
5m+1h|thr18,long,2021-04-13 14:00:00,2021-04-13 14:00:00,33725.2,33702.646428571425,sl,-0.13739814225893274,0
5m+1h|thr18,short,2021-04-13 18:40:00,2021-04-13 18:40:00,33622.3,33619.7,score,0.012157837825548228,0
5m+1h|thr18,short,2021-04-13 19:50:00,2021-04-13 20:00:00,33574.3,33566.2,score,0.05346814485522636,2
5m+1h|thr18,short,2021-04-13 20:10:00,2021-04-13 20:30:00,33568.3,33583.7,score,-0.09896993684287869,4
5m+1h|thr18,short,2021-04-13 21:30:00,2021-04-13 21:50:00,33667.8,33685.2,score,-0.11537263423172198,4
5m+1h|thr18,short,2021-04-13 22:20:00,2021-04-13 22:50:00,33717.3,33690.7,score,0.12946143907051785,6
5m+1h|thr18,short,2021-04-14 01:55:00,2021-04-14 02:05:00,33663.8,33659.2,score,0.06552476136108248,2
5m+1h|thr18,short,2021-04-14 05:05:00,2021-04-14 05:25:00,33665.8,33652.7,score,0.10836229249296007,4
5m+1h|thr18,short,2021-04-14 06:20:00,2021-04-14 06:25:00,33648.8,33641.7,score,0.07596947611247268,1
5m+1h|thr18,long,2021-04-14 08:50:00,2021-04-14 09:05:00,33691.2,33676.62857142857,sl,-0.13833017464277547,3
5m+1h|thr18,long,2021-04-14 09:15:00,2021-04-14 09:25:00,33665.7,33670.8,score,0.04706621768862788,2
5m+1h|thr18,long,2021-04-14 09:40:00,2021-04-14 09:55:00,33684.7,33684.3,score,-0.003443123921248601,3
5m+1h|thr18,long,2021-04-14 10:10:00,2021-04-14 10:20:00,33700.2,33681.18214285714,sl,-0.13738310383402152,2
5m+1h|thr18,long,2021-04-14 10:40:00,2021-04-14 10:45:00,33698.2,33679.3,score,-0.12367028722240819,1
5m+1h|thr18,long,2021-04-14 10:55:00,2021-04-14 11:05:00,33671.7,33681.8,score,0.06212499229726199,2
5m+1h|thr18,long,2021-04-14 11:25:00,2021-04-14 11:30:00,33690.2,33691.3,score,0.007183685876471466,1
