side,entry_time,exit_time,entry,exit,reason,pnl,bars,set,side_s
-1,2020-07-31 11:45:00,2020-07-31 12:50:00,26404.8,26335.15714285714,tp,1597.8084316840925,13,A_5m_30m_1h,short
-1,2020-07-31 13:15:00,2020-07-31 13:40:00,26341.8,26379.460714285713,sl,-974.6631433272632,5,A_5m_30m_1h,short
-1,2020-07-31 14:00:00,2020-07-31 14:15:00,26358.8,26392.55,sl,-964.9165118939904,3,A_5m_30m_1h,short
-1,2020-07-31 18:40:00,2020-07-31 19:05:00,26197.3,26092.65714285714,tp,1592.112244625121,5,A_5m_30m_1h,short
-1,2020-07-31 21:10:00,2020-07-31 21:30:00,26089.3,26134.192857142858,sl,-971.1884692213018,4,A_5m_30m_1h,short
1,2020-08-03 13:25:00,2020-08-03 13:35:00,26444.7,26488.45,tp,1602.460974215148,2,A_5m_30m_1h,long
1,2020-08-03 14:45:00,2020-08-03 14:55:00,26533.7,26580.307142857142,tp,1629.1686571186488,2,A_5m_30m_1h,long
1,2020-08-03 15:50:00,2020-08-03 16:20:00,26575.2,26550.503571428573,sl,-993.7928808424267,6,A_5m_30m_1h,long
1,2020-08-03 18:05:00,2020-08-03 18:40:00,26606.2,26697.182142857142,tp,1639.7582533899601,7,A_5m_30m_1h,long
1,2020-08-03 19:50:00,2020-08-03 22:30:00,26655.7,26625.753571428573,sl,-1000.2525345679018,32,A_5m_30m_1h,long
1,2020-08-03 22:40:00,2020-08-04 04:10:00,26666.7,26726.432142857142,tp,1650.416682036971,51,A_5m_30m_1h,long
1,2020-08-04 05:05:00,2020-08-04 06:15:00,26694.7,26667.64642857143,sl,-1006.7541760425926,14,A_5m_30m_1h,long
1,2020-08-04 06:35:00,2020-08-04 07:00:00,26675.7,26659.575,sl,-996.6866342821667,5,A_5m_30m_1h,long
1,2020-08-04 09:15:00,2020-08-04 09:35:00,26700.2,26737.96785714286,tp,1644.5329465656807,4,A_5m_30m_1h,long
1,2020-08-04 17:00:00,2020-08-04 17:40:00,26642.7,26709.128571428573,tp,1671.9418290084282,8,A_5m_30m_1h,long
1,2020-08-04 19:35:00,2020-08-04 19:55:00,26775.2,26746.7,sl,-1019.8845156950863,4,A_5m_30m_1h,long
1,2020-08-04 20:15:00,2020-08-04 21:25:00,26762.7,26738.003571428573,sl,-1009.6856705381354,14,A_5m_30m_1h,long
1,2020-08-04 21:55:00,2020-08-04 22:20:00,26724.2,26775.71785714286,tp,1665.9813563880018,5,A_5m_30m_1h,long
1,2020-08-04 23:50:00,2020-08-05 03:20:00,26829.7,26794.289285714287,sl,-1016.248627396634,30,A_5m_30m_1h,long
1,2020-08-05 03:30:00,2020-08-05 03:55:00,26822.2,26802.807142857142,sl,-1006.0861411226676,5,A_5m_30m_1h,long
1,2020-08-05 04:45:00,2020-08-05 05:40:00,26795.7,26830.789285714287,tp,1660.0421328523441,11,A_5m_30m_1h,long
1,2020-08-05 07:45:00,2020-08-05 07:55:00,26860.7,26849.77142857143,sl,-1012.6257010399644,2,A_5m_30m_1h,long
1,2020-08-05 08:10:00,2020-08-05 08:40:00,26856.7,26877.77142857143,tp,1670.8324067156527,6,A_5m_30m_1h,long
1,2020-08-05 09:25:00,2020-08-05 09:45:00,26910.7,26945.164285714287,tp,1698.6796134944755,4,A_5m_30m_1h,long
1,2020-08-05 14:00:00,2020-08-05 15:15:00,27018.2,26994.46785714286,sl,-1036.194564231666,15,A_5m_30m_1h,long
1,2020-08-05 16:20:00,2020-08-05 16:35:00,27001.2,27053.075,tp,1709.7210309822485,3,A_5m_30m_1h,long
1,2020-08-05 17:45:00,2020-08-05 19:30:00,27132.7,27090.378571428573,sl,-1042.9298288991718,21,A_5m_30m_1h,long
1,2020-08-05 19:40:00,2020-08-05 22:35:00,27122.7,27181.09285714286,tp,1720.834217683705,35,A_5m_30m_1h,long
1,2020-08-05 22:55:00,2020-08-06 01:00:00,27186.2,27148.432142857142,sl,-1049.708872787017,10,A_5m_30m_1h,long
1,2020-08-06 01:15:00,2020-08-06 02:25:00,27165.2,27212.52142857143,tp,1732.0196400984448,14,A_5m_30m_1h,long
1,2020-08-06 02:40:00,2020-08-06 03:00:00,27202.7,27183.735714285714,sl,-1056.5319804601313,4,A_5m_30m_1h,long
1,2020-08-06 03:15:00,2020-08-06 03:20:00,27194.2,27225.539285714287,tp,1743.2777677591491,1,A_5m_30m_1h,long
1,2020-08-06 08:50:00,2020-08-06 08:55:00,27233.7,27214.307142857142,sl,-1063.3994383331215,1,A_5m_30m_1h,long
1,2020-08-06 09:05:00,2020-08-06 09:40:00,27243.2,27219.307142857142,sl,-1052.7654439497903,7,A_5m_30m_1h,long
1,2020-08-06 09:50:00,2020-08-06 10:05:00,27235.2,27208.039285714287,sl,-1042.2377895102925,3,A_5m_30m_1h,long
1,2020-08-06 10:15:00,2020-08-06 10:30:00,27230.2,27285.46785714286,tp,1719.692352692058,3,A_5m_30m_1h,long
1,2020-08-06 11:55:00,2020-08-06 13:30:00,27204.2,27173.128571428573,sl,-1049.01233514211,19,A_5m_30m_1h,long
1,2020-08-06 16:35:00,2020-08-06 16:35:00,27208.2,27165.985714285714,sl,-1038.522211790689,0,A_5m_30m_1h,long
1,2020-08-06 16:50:00,2020-08-06 17:40:00,27220.7,27178.164285714287,sl,-1028.1369896727822,10,A_5m_30m_1h,long
1,2020-08-06 18:10:00,2020-08-06 18:40:00,27226.7,27179.71785714286,sl,-1017.8556197760543,6,A_5m_30m_1h,long
1,2020-08-06 18:50:00,2020-08-06 21:00:00,27201.7,27281.432142857142,tp,1679.4617726304386,26,A_5m_30m_1h,long
1,2020-08-06 22:55:00,2020-08-07 01:10:00,27388.2,27349.95,sl,-1024.4716813045982,12,A_5m_30m_1h,long
1,2020-08-07 04:40:00,2020-08-07 05:15:00,27327.7,27298.128571428573,sl,-1014.2269644915522,7,A_5m_30m_1h,long
1,2020-08-07 10:20:00,2020-08-07 11:30:00,27294.2,27257.235714285714,sl,-1004.0846948466367,14,A_5m_30m_1h,long
1,2020-08-07 14:30:00,2020-08-07 14:35:00,27266.7,27246.128571428573,sl,-994.0438478981705,1,A_5m_30m_1h,long
1,2020-08-07 16:35:00,2020-08-07 16:35:00,27305.7,27253.360714285714,sl,-984.1034094191887,0,A_5m_30m_1h,long
1,2020-08-07 16:50:00,2020-08-07 17:05:00,27315.2,27264.84285714286,sl,-974.2623753249968,3,A_5m_30m_1h,long
1,2020-08-07 17:30:00,2020-08-07 18:05:00,27269.2,27360.807142857142,tp,1607.5329192862023,7,A_5m_30m_1h,long
1,2020-08-07 18:25:00,2020-08-07 18:55:00,27321.7,27274.932142857142,sl,-980.5950807646088,6,A_5m_30m_1h,long
1,2020-08-07 19:15:00,2020-08-07 19:45:00,27302.7,27366.09285714286,tp,1617.9818832616663,6,A_5m_30m_1h,long
1,2020-08-07 20:25:00,2020-08-07 21:05:00,27325.2,27287.378571428573,sl,-986.9689487895795,8,A_5m_30m_1h,long
1,2020-08-07 21:35:00,2020-08-07 22:40:00,27310.7,27397.128571428573,tp,1628.4987655028747,13,A_5m_30m_1h,long
1,2020-08-10 01:45:00,2020-08-10 04:35:00,27387.2,27439.96785714286,tp,1655.6404115945968,34,A_5m_30m_1h,long
1,2020-08-10 06:45:00,2020-08-10 07:25:00,27492.2,27515.503571428573,tp,1683.2344184546935,8,A_5m_30m_1h,long
1,2020-08-10 08:10:00,2020-08-10 08:15:00,27518.2,27535.432142857142,tp,1711.2883254284347,1,A_5m_30m_1h,long
1,2020-08-10 09:45:00,2020-08-10 10:00:00,27530.2,27509.46785714286,sl,-1043.8858785114896,3,A_5m_30m_1h,long
1,2020-08-10 11:35:00,2020-08-10 16:30:00,27495.7,27556.235714285714,tp,1722.4116995439927,59,A_5m_30m_1h,long
1,2020-08-10 18:20:00,2020-08-10 21:00:00,27656.2,27742.807142857142,tp,1751.1185612029758,32,A_5m_30m_1h,long
1,2020-08-10 21:50:00,2020-08-10 22:20:00,27747.7,27796.985714285714,tp,1780.3038705564516,6,A_5m_30m_1h,long
1,2020-08-10 22:55:00,2020-08-10 23:10:00,27794.2,27756.378571428573,sl,-1085.985361039409,3,A_5m_30m_1h,long
1,2020-08-10 23:35:00,2020-08-11 01:50:00,27779.2,27743.789285714287,sl,-1075.1255074290152,15,A_5m_30m_1h,long
1,2020-08-11 02:25:00,2020-08-11 02:40:00,27750.2,27780.378571428573,tp,1773.957087258089,3,A_5m_30m_1h,long
1,2020-08-11 03:35:00,2020-08-11 04:45:00,27791.7,27832.057142857142,tp,1803.5230387120685,14,A_5m_30m_1h,long
1,2020-08-11 06:05:00,2020-08-11 07:55:00,27867.2,27851.77142857143,sl,-1100.1490536144267,22,A_5m_30m_1h,long
1,2020-08-11 10:00:00,2020-08-11 10:15:00,27859.7,27910.235714285714,tp,1815.2459384638478,3,A_5m_30m_1h,long
1,2020-08-11 11:25:00,2020-08-11 11:45:00,27980.7,28043.64642857143,tp,1845.5000374380948,4,A_5m_30m_1h,long
1,2020-08-11 12:35:00,2020-08-11 13:00:00,28072.7,28041.89642857143,sl,-1125.7550228373018,5,A_5m_30m_1h,long
1,2020-08-11 13:25:00,2020-08-11 13:50:00,28055.7,28029.182142857142,sl,-1114.4974726089288,5,A_5m_30m_1h,long
1,2020-08-11 14:10:00,2020-08-11 14:10:00,28058.7,28034.96785714286,sl,-1103.3524978828395,0,A_5m_30m_1h,long
1,2020-08-11 16:40:00,2020-08-11 16:55:00,28132.2,28093.46785714286,sl,-1092.3189729040112,3,A_5m_30m_1h,long
1,2020-08-11 17:05:00,2020-08-11 17:05:00,28101.2,28052.825,sl,-1081.395783174971,0,A_5m_30m_1h,long
1,2020-08-11 17:20:00,2020-08-11 18:30:00,28123.2,28061.003571428573,sl,-1070.5818253432212,14,A_5m_30m_1h,long
1,2020-08-11 19:10:00,2020-08-11 21:30:00,28054.7,28011.039285714287,sl,-1059.876007089789,28,A_5m_30m_1h,long
1,2020-08-12 07:40:00,2020-08-12 07:50:00,27745.7,27725.235714285714,sl,-1049.2772470188913,2,A_5m_30m_1h,long
1,2020-08-12 08:25:00,2020-08-12 08:40:00,27736.7,27773.21785714286,tp,1731.3074575812855,3,A_5m_30m_1h,long
1,2020-08-12 10:05:00,2020-08-12 10:55:00,27898.2,27965.789285714287,tp,1760.1625818741602,10,A_5m_30m_1h,long
1,2020-08-12 11:40:00,2020-08-12 15:30:00,27943.2,27908.860714285714,sl,-1073.6991749432566,46,A_5m_30m_1h,long
1,2020-08-12 15:35:00,2020-08-12 15:40:00,27942.7,27988.682142857142,tp,1771.60363865628,1,A_5m_30m_1h,long
1,2020-08-12 18:35:00,2020-08-12 18:50:00,27950.7,27901.89642857143,sl,-1080.678219580387,3,A_5m_30m_1h,long
1,2020-08-12 20:35:00,2020-08-12 20:50:00,27881.7,27936.610714285714,tp,1783.1190623076777,3,A_5m_30m_1h,long
1,2020-08-13 03:10:00,2020-08-13 03:30:00,27971.7,28004.735714285714,tp,1812.837713346166,4,A_5m_30m_1h,long
1,2020-08-13 03:45:00,2020-08-13 03:50:00,27978.7,27955.39642857143,sl,-1105.8310051411215,1,A_5m_30m_1h,long
1,2020-08-13 04:30:00,2020-08-13 09:05:00,27935.7,27903.128571428573,sl,-1094.7726950897102,55,A_5m_30m_1h,long
1,2020-08-13 10:40:00,2020-08-13 11:05:00,27925.7,27900.52142857143,sl,-1083.8249681388131,5,A_5m_30m_1h,long
1,2020-08-13 11:15:00,2020-08-13 16:25:00,27916.2,27883.46785714286,sl,-1072.986718457425,62,A_5m_30m_1h,long
1,2020-08-13 17:55:00,2020-08-13 20:30:00,27920.2,27873.21785714286,sl,-1062.2568512728508,31,A_5m_30m_1h,long
1,2020-08-13 20:50:00,2020-08-13 21:00:00,27931.7,27902.932142857142,sl,-1051.6342827601222,2,A_5m_30m_1h,long
1,2020-08-14 01:20:00,2020-08-14 02:05:00,27911.7,27945.628571428573,tp,1735.1965665543878,9,A_5m_30m_1h,long
1,2020-08-14 04:05:00,2020-08-14 04:15:00,27940.7,27917.235714285714,sl,-1058.469905598065,2,A_5m_30m_1h,long
1,2020-08-14 05:40:00,2020-08-14 06:05:00,27937.7,27916.914285714287,sl,-1047.8852065420845,5,A_5m_30m_1h,long
1,2020-08-14 06:15:00,2020-08-14 08:55:00,27925.7,27956.77142857143,tp,1729.0105907942368,32,A_5m_30m_1h,long
1,2020-08-14 09:45:00,2020-08-14 09:55:00,27964.2,27943.628571428573,sl,-1054.6964603846059,2,A_5m_30m_1h,long
-1,2020-08-14 11:50:00,2020-08-14 12:25:00,27687.8,27738.85357142857,sl,-1044.14949578076,7,A_5m_30m_1h,short
-1,2020-08-14 23:40:00,2020-08-17 02:30:00,27887.3,27937.97857142857,sl,-1033.7080008229523,22,A_5m_30m_1h,short
1,2020-08-17 04:10:00,2020-08-17 05:05:00,27942.7,27973.235714285714,tp,1705.618201357939,11,A_5m_30m_1h,long
1,2020-08-17 07:00:00,2020-08-17 07:10:00,27981.2,27969.307142857142,sl,-1040.4271028283022,2,A_5m_30m_1h,long
1,2020-08-17 10:30:00,2020-08-17 11:25:00,27935.7,27904.09285714286,sl,-1030.0228318000193,11,A_5m_30m_1h,long
1,2020-08-17 13:10:00,2020-08-17 13:20:00,27947.7,27928.09285714286,sl,-1019.722603482019,2,A_5m_30m_1h,long
-1,2020-08-17 21:45:00,2020-08-17 22:00:00,27865.8,27843.47857142857,tp,1682.5422957450571,3,A_5m_30m_1h,short
-1,2020-08-17 23:00:00,2020-08-18 02:15:00,27854.8,27879.28214285714,sl,-1026.3508004046494,24,A_5m_30m_1h,short
-1,2020-08-18 05:50:00,2020-08-18 06:15:00,27808.3,27829.085714285713,sl,-1016.0872924006028,5,A_5m_30m_1h,short
-1,2020-08-18 06:55:00,2020-08-18 09:25:00,27830.8,27804.10357142857,tp,1676.5440324607664,30,A_5m_30m_1h,short
-1,2020-08-18 22:20:00,2020-08-19 04:05:00,27786.3,27812.871428571427,sl,-1022.6918598012046,54,A_5m_30m_1h,short
-1,2020-08-19 04:45:00,2020-08-19 10:00:00,27809.8,27771.317857142858,tp,1687.4415686718814,63,A_5m_30m_1h,short
-1,2020-08-19 11:05:00,2020-08-19 12:20:00,27803.8,27836.317857142858,sl,-1029.3393568899114,15,A_5m_30m_1h,short
-1,2020-08-19 12:50:00,2020-08-19 15:20:00,27822.3,27789.889285714286,tp,1698.4099388684176,30,A_5m_30m_1h,short
-1,2020-08-19 16:05:00,2020-08-19 16:20:00,27795.8,27816.10357142857,sl,-1036.0300627096965,3,A_5m_30m_1h,short
-1,2020-08-19 16:35:00,2020-08-19 16:35:00,27792.3,27810.996428571427,sl,-1025.6697620825994,0,A_5m_30m_1h,short
1,2020-08-19 17:25:00,2020-08-19 18:15:00,27888.2,27844.057142857142,sl,-1015.4130644617736,10,A_5m_30m_1h,long
1,2020-08-19 18:30:00,2020-08-19 19:40:00,27856.2,27827.057142857142,sl,-1005.2589338171558,14,A_5m_30m_1h,long
-1,2020-08-19 20:30:00,2020-08-19 20:40:00,27822.3,27839.97857142857,sl,-995.2063444789843,2,A_5m_30m_1h,short
-1,2020-08-19 22:15:00,2020-08-19 22:40:00,27809.3,27722.246428571427,tp,1642.090468390393,5,A_5m_30m_1h,short
-1,2020-08-20 01:30:00,2020-08-20 02:30:00,27684.3,27653.22857142857,tp,1669.458642863302,12,A_5m_30m_1h,short
-1,2020-08-20 02:55:00,2020-08-20 03:30:00,27640.3,27659.425,sl,-1018.3697721467314,7,A_5m_30m_1h,short
-1,2020-08-20 03:50:00,2020-08-20 04:10:00,27638.3,27597.585714285713,tp,1680.310124042057,4,A_5m_30m_1h,short
-1,2020-08-20 05:35:00,2020-08-20 06:00:00,27477.3,27504.72857142857,sl,-1024.9891756656846,5,A_5m_30m_1h,short
-1,2020-08-20 09:50:00,2020-08-20 09:50:00,27561.3,27589.8,sl,-1014.7392839090278,0,A_5m_30m_1h,short
-1,2020-08-20 12:25:00,2020-08-20 13:15:00,27575.8,27612.710714285713,sl,-1004.5918910699374,10,A_5m_30m_1h,short
-1,2020-08-20 15:35:00,2020-08-20 15:40:00,27566.3,27595.22857142857,sl,-994.5459721592379,1,A_5m_30m_1h,short
-1,2020-08-20 16:10:00,2020-08-20 16:50:00,27581.3,27614.835714285713,sl,-984.6005124376458,8,A_5m_30m_1h,short
1,2020-08-21 04:20:00,2020-08-21 04:20:00,27814.2,27793.039285714287,sl,-974.7545073132693,0,A_5m_30m_1h,long
1,2020-08-21 07:05:00,2020-08-21 07:25:00,27811.2,27797.59285714286,sl,-965.0069622401367,4,A_5m_30m_1h,long
1,2020-08-21 07:35:00,2020-08-21 07:40:00,27808.2,27795.932142857142,sl,-955.3568926177353,1,A_5m_30m_1h,long
1,2020-08-21 07:50:00,2020-08-21 08:20:00,27808.2,27795.39642857143,sl,-945.8033236915579,6,A_5m_30m_1h,long
-1,2020-08-21 14:20:00,2020-08-21 14:40:00,27682.3,27638.90714285714,tp,1560.5754840911577,4,A_5m_30m_1h,short
-1,2020-08-21 16:05:00,2020-08-21 16:05:00,27614.8,27655.996428571427,sl,-951.9510452955539,0,A_5m_30m_1h,short
1,2020-08-21 17:50:00,2020-08-21 20:40:00,27799.7,27888.003571428573,tp,1570.7192247377288,34,A_5m_30m_1h,long
1,2020-08-21 22:25:00,2020-08-21 22:40:00,27952.2,27926.7,sl,-958.1387270899756,3,A_5m_30m_1h,long
1,2020-08-21 23:05:00,2020-08-21 23:10:00,27945.2,27913.432142857142,sl,-948.5573398190759,1,A_5m_30m_1h,long
1,2020-08-21 23:35:00,2020-08-24 01:00:00,27930.2,27980.735714285714,tp,1565.1196107015126,5,A_5m_30m_1h,long
1,2020-08-24 01:05:00,2020-08-24 01:10:00,27996.7,27965.628571428573,sl,-954.7229625279002,1,A_5m_30m_1h,long
1,2020-08-24 02:25:00,2020-08-24 02:30:00,27992.7,27978.71785714286,sl,-945.1757329026213,1,A_5m_30m_1h,long
1,2020-08-24 06:25:00,2020-08-24 06:55:00,27991.7,27981.84285714286,sl,-935.7239755735951,6,A_5m_30m_1h,long
1,2020-08-24 09:50:00,2020-08-24 10:00:00,28044.7,28073.539285714287,tp,1543.944559696367,2,A_5m_30m_1h,long
1,2020-08-24 10:30:00,2020-08-24 11:45:00,28080.2,28117.432142857142,tp,1569.6769690246024,15,A_5m_30m_1h,long
1,2020-08-24 12:40:00,2020-08-24 13:30:00,28136.2,28171.914285714287,tp,1595.8382518417272,10,A_5m_30m_1h,long
1,2020-08-24 15:05:00,2020-08-24 15:05:00,28205.7,28191.075,sl,-973.4613336234861,0,A_5m_30m_1h,long
1,2020-08-24 15:15:00,2020-08-24 15:15:00,28195.7,28181.128571428573,sl,-963.726720287251,0,A_5m_30m_1h,long
1,2020-08-24 15:50:00,2020-08-24 16:25:00,28186.2,28170.289285714287,sl,-954.0894530843786,7,A_5m_30m_1h,long
1,2020-08-24 18:35:00,2020-08-24 19:05:00,28220.2,28175.789285714287,sl,-944.5485585535348,6,A_5m_30m_1h,long
1,2020-08-24 19:25:00,2020-08-24 21:30:00,28189.7,28162.64642857143,sl,-935.1030729679995,25,A_5m_30m_1h,long
1,2020-08-24 21:50:00,2020-08-24 21:50:00,28172.7,28147.46785714286,sl,-925.7520422383193,0,A_5m_30m_1h,long
1,2020-08-24 22:15:00,2020-08-24 22:25:00,28157.2,28201.753571428573,tp,1527.490869693352,2,A_5m_30m_1h,long
1,2020-08-25 01:40:00,2020-08-25 02:25:00,28286.7,28276.89642857143,sl,-931.7694305128698,9,A_5m_30m_1h,long
1,2020-08-25 02:35:00,2020-08-25 02:45:00,28285.7,28303.378571428573,tp,1537.4195603465516,2,A_5m_30m_1h,long
1,2020-08-25 06:20:00,2020-08-25 07:35:00,28444.7,28430.34285714286,sl,-937.8259318112066,15,A_5m_30m_1h,long
1,2020-08-25 07:45:00,2020-08-25 09:10:00,28440.2,28463.95,tp,1547.412787488491,17,A_5m_30m_1h,long
1,2020-08-25 10:50:00,2020-08-25 11:00:00,28516.2,28484.807142857142,sl,-943.9218003679794,2,A_5m_30m_1h,long
1,2020-08-25 13:20:00,2020-08-25 13:40:00,28446.2,28472.27142857143,tp,1557.4709706069484,4,A_5m_30m_1h,long
1,2020-08-25 14:50:00,2020-08-25 15:00:00,28493.2,28474.289285714287,sl,-950.0572920703689,2,A_5m_30m_1h,long
1,2020-08-25 15:10:00,2020-08-25 15:10:00,28502.2,28479.7,sl,-940.5567191496654,0,A_5m_30m_1h,long
1,2020-08-26 01:10:00,2020-08-26 03:35:00,28247.2,28229.789285714287,sl,-931.1511519581686,29,A_5m_30m_1h,long
1,2020-08-26 06:15:00,2020-08-26 06:15:00,28206.7,28193.2,sl,-921.8396404385869,0,A_5m_30m_1h,long
1,2020-08-26 06:40:00,2020-08-26 08:00:00,28198.2,28221.682142857142,tp,1521.0354067235114,16,A_5m_30m_1h,long
1,2020-08-26 11:20:00,2020-08-26 12:50:00,28210.7,28182.360714285714,sl,-927.8315981014363,18,A_5m_30m_1h,long
1,2020-08-26 13:05:00,2020-08-26 14:00:00,28201.2,28187.8,flip,-718.0024821908091,11,A_5m_30m_1h,long
-1,2020-08-26 14:05:00,2020-08-26 14:20:00,28187.8,28201.567857142858,sl,-911.3732572985136,3,A_5m_30m_1h,short
1,2020-08-26 14:25:00,2020-08-26 14:50:00,28201.7,28188.95,sl,-902.2595247255286,5,A_5m_30m_1h,long
1,2020-08-26 17:05:00,2020-08-26 17:55:00,28229.7,28185.39642857143,sl,-893.2369294782734,10,A_5m_30m_1h,long
1,2020-08-26 18:15:00,2020-08-26 18:15:00,28197.2,28166.985714285714,sl,-884.3045601834907,0,A_5m_30m_1h,long
-1,2020-08-26 18:40:00,2020-08-26 18:40:00,28185.3,28219.90714285714,sl,-875.4615145816558,0,A_5m_30m_1h,short
1,2020-08-26 19:50:00,2020-08-26 21:15:00,28271.7,28317.503571428573,tp,1444.5114990598468,17,A_5m_30m_1h,long
1,2020-08-26 22:10:00,2020-08-26 23:30:00,28311.7,28378.753571428573,tp,1468.5866907108093,13,A_5m_30m_1h,long
1,2020-08-27 01:40:00,2020-08-27 03:00:00,28344.7,28323.003571428573,sl,-895.837881333546,16,A_5m_30m_1h,long
1,2020-08-27 04:30:00,2020-08-27 04:30:00,28333.7,28311.039285714287,sl,-886.8795025202105,0,A_5m_30m_1h,long
1,2020-08-27 07:20:00,2020-08-27 08:05:00,28316.2,28303.075,sl,-878.0107074950083,9,A_5m_30m_1h,long
1,2020-08-27 08:25:00,2020-08-27 08:30:00,28313.7,28300.682142857142,sl,-869.2306004200583,1,A_5m_30m_1h,long
1,2020-08-27 09:00:00,2020-08-27 09:15:00,28303.7,28291.860714285714,sl,-860.5382944158575,3,A_5m_30m_1h,long
1,2020-08-27 11:25:00,2020-08-27 12:00:00,28301.2,28279.075,sl,-851.9329114716991,7,A_5m_30m_1h,long
1,2020-08-27 14:35:00,2020-08-27 15:15:00,28288.7,28311.02142857143,tp,1405.6893039280744,8,A_5m_30m_1h,long
1,2020-08-27 16:15:00,2020-08-27 16:15:00,28384.7,28458.89642857143,tp,1429.1174589937013,0,A_5m_30m_1h,long
1,2020-08-27 17:35:00,2020-08-27 18:15:00,28622.7,28537.628571428573,sl,-871.7616499861998,8,A_5m_30m_1h,long
1,2020-08-27 18:40:00,2020-08-27 19:15:00,28577.7,28520.003571428573,sl,-863.0440334863378,7,A_5m_30m_1h,long
1,2020-08-27 20:10:00,2020-08-27 21:00:00,28446.2,28550.21785714286,tp,1424.0226552524905,10,A_5m_30m_1h,long
1,2020-08-27 22:00:00,2020-08-27 22:50:00,28588.2,28542.075,sl,-868.6538197039993,10,A_5m_30m_1h,long
1,2020-08-27 23:35:00,2020-08-28 05:00:00,28537.2,28611.39642857143,tp,1433.2788025115283,53,A_5m_30m_1h,long
1,2020-08-28 05:40:00,2020-08-28 05:50:00,28639.7,28677.289285714287,tp,1457.1667825534103,2,A_5m_30m_1h,long
1,2020-08-28 07:45:00,2020-08-28 08:05:00,28706.2,28692.753571428573,sl,-888.8717373576085,4,A_5m_30m_1h,long
1,2020-08-28 10:00:00,2020-08-28 10:00:00,28685.2,28658.414285714287,sl,-879.9830199840325,0,A_5m_30m_1h,long
1,2020-08-28 12:45:00,2020-08-28 13:05:00,28659.2,28627.753571428573,sl,-871.1831897841921,4,A_5m_30m_1h,long
1,2020-08-28 14:55:00,2020-08-28 15:55:00,28647.2,28623.628571428573,sl,-862.4713578863501,12,A_5m_30m_1h,long
1,2020-08-28 19:45:00,2020-08-28 20:10:00,28617.2,28592.34285714286,sl,-853.8466443074867,5,A_5m_30m_1h,long
1,2020-08-28 20:55:00,2020-08-28 21:05:00,28592.7,28563.45,sl,-845.3081778644118,2,A_5m_30m_1h,long
1,2020-08-31 02:25:00,2020-08-31 02:45:00,28724.7,28745.682142857142,tp,1394.7584934761182,4,A_5m_30m_1h,long
1,2020-08-31 04:45:00,2020-08-31 08:00:00,28780.7,28760.39642857143,sl,-850.802681020529,39,A_5m_30m_1h,long
-1,2020-08-31 18:15:00,2020-08-31 18:20:00,28459.8,28390.067857142858,tp,1403.8244236838239,1,A_5m_30m_1h,short
-1,2020-08-31 19:15:00,2020-08-31 21:45:00,28429.3,28470.60357142857,sl,-856.3328984471618,30,A_5m_30m_1h,short
-1,2020-08-31 22:05:00,2020-08-31 22:05:00,28444.3,28471.246428571427,sl,-847.7695694626902,0,A_5m_30m_1h,short
-1,2020-08-31 22:15:00,2020-08-31 22:40:00,28458.3,28487.22857142857,sl,-839.2918737680634,5,A_5m_30m_1h,short
-1,2020-09-01 01:55:00,2020-09-01 02:05:00,28364.3,28394.514285714286,sl,-830.8989550303828,2,A_5m_30m_1h,short
-1,2020-09-01 07:50:00,2020-09-01 07:55:00,28460.8,28474.246428571427,sl,-822.589965480079,1,A_5m_30m_1h,short
-1,2020-09-01 12:50:00,2020-09-01 14:30:00,28456.8,28403.764285714286,tp,1357.2734430421615,20,A_5m_30m_1h,short
-1,2020-09-01 15:20:00,2020-09-01 15:30:00,28403.3,28422.53214285714,sl,-827.9368002556998,2,A_5m_30m_1h,short
-1,2020-09-01 15:55:00,2020-09-01 16:00:00,28407.8,28369.40714285714,tp,1366.095720421991,1,A_5m_30m_1h,short
1,2020-09-01 22:40:00,2020-09-01 22:40:00,28569.7,28617.2,tp,1388.8639824289376,0,A_5m_30m_1h,long
1,2020-09-02 01:35:00,2020-09-02 02:20:00,28654.2,28689.02142857143,tp,1412.0117154692728,9,A_5m_30m_1h,long
1,2020-09-02 03:45:00,2020-09-02 03:55:00,28738.2,28715.164285714287,sl,-861.3271464363448,2,A_5m_30m_1h,long
1,2020-09-02 08:15:00,2020-09-02 08:30:00,28720.2,28746.003571428573,tp,1421.1897916201694,3,A_5m_30m_1h,long
1,2020-09-02 11:20:00,2020-09-02 11:45:00,28787.7,28840.735714285714,tp,1444.8762881470047,5,A_5m_30m_1h,long
1,2020-09-02 13:00:00,2020-09-02 13:10:00,28853.7,28825.575,sl,-881.374535769653,2,A_5m_30m_1h,long
1,2020-09-02 13:20:00,2020-09-02 14:25:00,28833.7,28807.71785714286,sl,-872.5607904119565,13,A_5m_30m_1h,long
1,2020-09-02 14:35:00,2020-09-02 14:45:00,28824.7,28803.485714285714,sl,-863.8351825078371,2,A_5m_30m_1h,long
1,2020-09-02 16:40:00,2020-09-02 16:45:00,28824.2,28788.89642857143,sl,-855.1968306827584,1,A_5m_30m_1h,long
1,2020-09-02 18:05:00,2020-09-02 18:20:00,28883.7,28825.735714285714,sl,-846.644862375931,3,A_5m_30m_1h,long
1,2020-09-02 18:50:00,2020-09-02 20:10:00,28831.2,28914.235714285714,tp,1396.9640229203064,16,A_5m_30m_1h,long
